,title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country,Date,Year,Month,Day,Hour
706,"M 7.0 - 133 km ESE of Ishinomaki, Japan",7.0,31-10-2003 01:06,0,5,,0,754,us,568,0.0,61.2,mwb,10.0,37.812,142.619,"Ishinomaki, Japan",, Japan,2003-10-31,2003,10,31,1
707,"M 6.7 - 39 km SSE of Kushiro, Japan",6.7,08-10-2003 09:06,0,6,,0,691,us,556,0.0,55.4,mwc,32.0,42.648,144.57,"Kushiro, Japan",Asia, Japan,2003-08-10,2003,8,10,9
708,"M 6.7 - 9 km S of Aktash, Russia",6.7,01-10-2003 01:03,0,7,,0,691,us,643,0.0,24.5,mwb,10.0,50.211,87.721,"Aktash, Russia",Asia,Russia,2003-01-10,2003,1,10,1
709,"M 6.5 - 58 km S of Kushiro, Japan",6.5,29-09-2003 02:36,0,5,,0,650,us,586,0.0,71.3,mwc,25.0,42.45,144.38,"Kushiro, Japan",, Japan,2003-09-29,2003,9,29,2
710,"M 7.3 - 29 km S of Aktash, Russia",7.3,27-09-2003 11:33,0,7,,0,820,us,667,0.0,24.5,mwb,16.0,50.038,87.813,"Aktash, Russia",Asia,Russia,2003-09-27,2003,9,27,11
711,"M 7.4 - 119 km ESE of Shizunai-furukawach?, Japan",7.4,25-09-2003 21:08,0,7,,0,842,us,514,0.0,78.8,mwc,33.0,41.774,143.593,"Shizunai-furukawach?, Japan",Asia, Japan,2003-09-25,2003,9,25,21
712,"M 8.2 - 134 km SSW of Kushiro, Japan",8.16,25-09-2003 19:50,0,9,,0,1024,official,0,0.0,0.0,mww,27.0,41.815,143.91,"Kushiro, Japan",, Japan,2003-09-25,2003,9,25,19
713,"M 6.6 - 16 km SE of Taungdwingyi, Myanmar",6.6,21-09-2003 18:16,0,7,,0,670,us,518,0.0,24.7,mwb,10.0,19.917,95.672,"Taungdwingyi, Myanmar",Asia,Myanmar,2003-09-21,2003,9,21,18
714,"M 7.2 - 56 km NW of Te Anau, New Zealand",7.2,21-08-2003 12:12,0,7,,0,798,us,428,0.0,17.5,mwc,28.0,-45.104,167.144,"Te Anau, New Zealand",,New Zealand,2003-08-21,2003,8,21,12
715,M 7.6 - Scotia Sea,7.6,04-08-2003 04:37,0,6,,0,889,us,315,0.0,25.2,mwc,10.0,-60.532,-43.411,Scotia Sea,,United Kingdom of Great Britain and Northern Ireland (the),2003-04-08,2003,4,8,4
716,"M 6.5 - 41 km N of Rabaul, Papua New Guinea",6.5,15-07-2003 18:46,0,6,,0,650,us,156,0.0,31.4,mwb,33.0,-3.828,152.174,"Rabaul, Papua New Guinea",,Papua New Guinea,2003-07-15,2003,7,15,18
717,"M 6.8 - 42 km W of Ovalle, Chile",6.8,20-06-2003 13:30,0,7,,0,711,us,398,0.0,39.1,mwc,33.0,-30.608,-71.637,"Ovalle, Chile",South America,Chile,2003-06-20,2003,6,20,13
718,"M 6.9 - 25 km ESE of Atlasovo, Russia",6.9,16-06-2003 22:08,0,5,,0,732,us,733,0.0,26.7,mwb,174.8,55.492,159.999,"Atlasovo, Russia",Asia,Russia,2003-06-16,2003,6,16,22
719,"M 6.6 - 87 km SSE of Kokopo, Papua New Guinea",6.6,07-06-2003 00:32,0,6,,0,670,us,419,0.0,27.8,mwc,33.0,-5.095,152.502,"Kokopo, Papua New Guinea",,Papua New Guinea,2003-07-06,2003,7,6,0
720,"M 7.0 - 116 km NE of Tobelo, Indonesia",7.0,26-05-2003 19:23,0,6,,0,754,us,473,0.0,30.3,mwc,31.0,2.354,128.855,"Tobelo, Indonesia",,Indonesia,2003-05-26,2003,5,26,19
721,"M 7.0 - 27 km SSW of ?funato, Japan",7.0,26-05-2003 09:24,0,7,,0,754,us,690,0.0,19.1,mwb,68.0,38.849,141.568,"?funato, Japan",Asia,Japan,2003-05-26,2003,5,26,9
722,"M 6.8 - 25 km WNW of Dellys, Algeria",6.8,21-05-2003 18:44,0,9,,0,711,us,534,0.0,19.4,mwc,12.0,36.964,3.634,"Dellys, Algeria",,Algeria,2003-05-21,2003,5,21,18
723,"M 6.5 - 46 km NE of Ruteng, Indonesia",6.5,25-03-2003 02:53,0,7,,0,650,us,247,0.0,28.7,mwc,33.0,-8.294,120.743,"Ruteng, Indonesia",,Indonesia,2003-03-25,2003,3,25,2
724,"M 6.8 - 114 km ESE of Kokopo, Papua New Guinea",6.8,11-03-2003 07:27,0,7,,0,711,us,431,0.0,38.4,mwc,40.2,-4.694,153.238,"Kokopo, Papua New Guinea",,Papua New Guinea,2003-11-03,2003,11,3,7
725,"M 7.6 - 16 km SSW of Cuyutlán, Mexico",7.6,22-01-2003 02:06,0,7,,0,889,us,551,0.0,0.0,mwb,24.0,18.77,-104.104,"Cuyutlán, Mexico",North America,Mexico,2003-01-22,2003,1,22,2
726,"M 6.5 - 33 km S of Puerto San José, Guatemala",6.5,21-01-2003 02:46,0,6,,0,650,us,316,0.0,0.0,mwc,24.0,13.626,-90.774,"Puerto San José, Guatemala",, Guatemala,2003-01-21,2003,1,21,2
727,"M 7.3 - 126 km W of Kirakira, Solomon Islands",7.3,20-01-2003 08:43,0,6,,0,820,us,457,0.0,0.0,mwc,33.0,-10.491,160.77,"Kirakira, Solomon Islands",, Solomon Islands,2003-01-20,2003,1,20,8
728,"M 6.7 - 191 km SE of Kokopo, Papua New Guinea",6.7,10-01-2003 13:11,0,5,,0,691,us,323,0.0,0.0,mwb,71.9,-5.311,153.701,"Kokopo, Papua New Guinea",, Papua New Guinea,2003-10-01,2003,10,1,13
729,"M 6.7 - New Ireland region, Papua New Guinea",6.7,12-12-2002 08:30,0,6,,0,691,us,453,0.0,0.0,mwb,34.0,-4.786,153.275,"New Ireland region, Papua New Guinea",,Papua New Guinea,2002-12-12,2002,12,12,8
730,"M 7.9 - 75 km E of Cantwell, Alaska",7.9,03-11-2002 22:12,8,9,,0,1750,ak,0,0.0,0.0,mw,4.2,63.5141,-147.453,"Cantwell, Alaska",North America,United States of America,2002-03-11,2002,3,11,22
731,"M 7.4 - 50 km NW of Sinabang, Indonesia",7.4,02-11-2002 01:26,0,7,,0,842,us,418,0.0,0.0,mwb,30.0,2.824,96.085,"Sinabang, Indonesia",,Indonesia,2002-02-11,2002,2,11,1
732,"M 6.6 - 53 km ENE of Cantwell, Alaska",6.6,23-10-2002 11:27,0,7,,0,670,ak,0,0.0,0.0,mw,4.2,63.5144,-147.912,"Cantwell, Alaska",North America,United States of America,2002-10-23,2002,10,23,11
733,"M 6.7 - 72 km S of Manokwari, Indonesia",6.7,10-10-2002 12:28,0,7,,0,691,us,250,0.0,0.0,ms,10.0,-1.511,133.973,"Manokwari, Indonesia",,Indonesia,2002-10-10,2002,10,10,12
734,"M 7.6 - 102 km SSE of Manokwari, Indonesia",7.6,10-10-2002 10:50,0,7,,0,889,us,375,0.0,0.0,mwc,10.0,-1.757,134.297,"Manokwari, Indonesia",,Indonesia,2002-10-10,2002,10,10,10
735,"M 6.5 - 152 km NNE of Bamboo Flat, India",6.5,13-09-2002 22:28,0,6,,0,650,us,646,0.0,0.0,mwc,21.0,13.036,93.068,"Bamboo Flat, India",,India,2002-09-13,2002,9,13,22
736,"M 7.6 - 68 km ESE of Aitape, Papua New Guinea",7.6,08-09-2002 18:44,0,7,,0,889,us,428,0.0,0.0,mwc,13.0,-3.302,142.945,"Aitape, Papua New Guinea",,Papua New Guinea,2002-08-09,2002,8,9,18
737,"M 6.5 - 114 km SSE of San Jose Village, Northern Mariana Islands",6.5,14-08-2002 13:57,0,4,,0,650,us,260,0.0,0.0,mwc,30.0,14.101,146.199,"San Jose Village, Northern Mariana Islands",, Northern Mariana Islands,2002-08-14,2002,8,14,13
738,"M 6.5 - 14 km SE of Punta de Burica, Panama",6.5,31-07-2002 00:16,0,7,,0,650,us,533,0.0,0.0,mwc,10.0,7.929,-82.793,"Punta de Burica, Panama",,Panama,2002-07-31,2002,7,31,0
739,"M 6.5 - 59 km SSW of Abhar, Iran",6.5,22-06-2002 02:58,0,8,,0,650,us,555,0.0,0.0,mwc,10.0,35.626,49.047,"Abhar, Iran",Asia,Iran,2002-06-22,2002,6,22,2
740,"M 6.6 - 20 km SW of Monte Patria, Chile",6.6,18-06-2002 13:56,0,7,,0,670,us,420,0.0,0.0,mwb,54.0,-30.805,-71.124,"Monte Patria, Chile",South America,Chile,2002-06-18,2002,6,18,13
741,"M 6.7 - 190 km NW of Sola, Vanuatu",6.7,17-06-2002 21:26,0,5,,0,691,us,272,0.0,0.0,mwc,33.0,-12.592,166.383,"Sola, Vanuatu",, Vanuatu,2002-06-17,2002,6,17,21
742,"M 7.1 - 20 km SSW of Merizo Village, Guam",7.1,26-04-2002 16:06,0,7,,0,776,us,257,0.0,0.0,mwc,85.7,13.088,144.619,"Merizo Village, Guam",,United States of America,2002-04-26,2002,4,26,16
743,"M 6.7 - 31 km SW of Copiapó, Chile",6.7,18-04-2002 16:08,0,7,,0,691,us,462,0.0,0.0,mwb,62.0,-27.535,-70.586,"Copiapó, Chile",South America,Chile,2002-04-18,2002,4,18,16
744,"M 6.8 - 27 km SSW of Nuxco, Mexico",6.8,18-04-2002 05:02,0,6,,0,711,us,292,0.0,0.0,mwc,24.9,16.985,-100.865,"Nuxco, Mexico",North America, Mexico,2002-04-18,2002,4,18,5
745,"M 7.1 - 67 km ENE of Hualien City, Taiwan",7.1,31-03-2002 06:52,0,6,,0,776,us,550,0.0,0.0,mwc,32.8,24.279,122.179,"Hualien City, Taiwan",Asia, Taiwan,2002-03-31,2002,3,31,6
746,"M 6.5 - 107 km NE of Calama, Chile",6.5,28-03-2002 04:56,0,5,,0,650,us,486,0.0,0.0,mwc,125.1,-21.663,-68.329,"Calama, Chile",South America,Chile,2002-03-28,2002,3,28,4
747,"M 7.5 - Mindanao, Philippines",7.5,05-03-2002 21:16,0,7,,0,865,us,321,0.0,0.0,mwc,31.0,6.033,124.249,"Mindanao, Philippines",,Philippines,2002-05-03,2002,5,3,21
748,"M 7.4 - 51 km SW of Jurm, Afghanistan",7.4,03-03-2002 12:08,0,5,,0,842,us,138,0.0,0.0,mwc,225.6,36.502,70.482,"Jurm, Afghanistan",Asia,Afghanistan,2002-03-03,2002,3,3,12
749,"M 6.6 - 125 km E of Kimbe, Papua New Guinea",6.6,05-02-2002 13:27,0,6,,0,670,us,444,0.0,0.0,mwc,39.0,-5.345,151.248,"Kimbe, Papua New Guinea",,Papua New Guinea,2002-05-02,2002,5,2,13
750,"M 6.5 - 5 km NE of Sultanda??, Turkey",6.5,03-02-2002 07:11,0,7,,0,650,us,482,0.0,0.0,mwc,5.0,38.573,31.271,"Sultanda??, Turkey",Asia,Turkey,2002-03-02,2002,3,2,7
751,"M 6.7 - 11 km SE of Aitape, Papua New Guinea",6.7,10-01-2002 11:14,0,8,,0,691,us,333,0.0,0.0,mwc,11.0,-3.212,142.427,"Aitape, Papua New Guinea",,Papua New Guinea,2002-10-01,2002,10,1,11
752,"M 6.6 - 33 km WNW of Port-Vila, Vanuatu",6.6,03-01-2002 10:17,0,6,,0,670,us,386,0.0,0.0,mwc,10.0,-17.664,168.004,"Port-Vila, Vanuatu",,Vanuatu,2002-03-01,2002,3,1,10
753,"M 7.2 - 50 km WNW of Port-Vila, Vanuatu",7.2,02-01-2002 17:22,0,6,,0,798,us,427,0.0,0.0,mwc,21.0,-17.6,167.856,"Port-Vila, Vanuatu",,Vanuatu,2002-02-01,2002,2,1,17
754,"M 6.8 - 22 km WNW of Malango, Solomon Islands",6.8,23-12-2001 22:52,0,7,,0,711,us,385,0.0,0.0,mwc,16.0,-9.613,159.53,"Malango, Solomon Islands",,Solomon Islands,2001-12-23,2001,12,23,22
755,"M 6.8 - 62 km SSW of Yonakuni, Japan",6.8,18-12-2001 04:02,0,5,,0,711,us,499,0.0,0.0,mwc,14.0,23.954,122.734,"Yonakuni, Japan",, Japan,2001-12-18,2001,12,18,4
756,"M 6.5 - 3 km NW of Hanamaki, Japan",6.5,02-12-2001 13:01,0,5,,0,650,us,605,0.0,0.0,mwc,123.8,39.402,141.089,"Hanamaki, Japan",Asia,Japan,2001-02-12,2001,2,12,13
757,"M 7.8 - Southern Qinghai, China",7.8,14-11-2001 09:26,0,9,,0,936,us,368,0.0,0.0,mwc,10.0,35.946,90.541,"Southern Qinghai, China",Asia,People's Republic of China,2001-11-14,2001,11,14,9
758,"M 7.0 - 40 km S of Kimbe, Papua New Guinea",7.0,31-10-2001 09:10,0,7,,0,754,us,254,0.0,0.0,mwc,33.0,-5.912,150.196,"Kimbe, Papua New Guinea",,Papua New Guinea,2001-10-31,2001,10,31,9
759,"M 7.5 - 155 km E of Kendari, Indonesia",7.5,19-10-2001 03:28,0,6,,0,865,us,234,0.0,0.0,mwc,33.0,-4.102,123.907,"Kendari, Indonesia",,Indonesia,2001-10-19,2001,10,19,3
760,"M 7.0 - 69 km SSE of Inarajan Village, Guam",7.0,12-10-2001 15:02,0,6,,0,754,us,482,0.0,0.0,mwc,37.0,12.686,144.98,"Inarajan Village, Guam",, Guam,2001-12-10,2001,12,10,15
761,"M 6.5 - 108 km WNW of Manokwari, Indonesia",6.5,11-09-2001 14:56,0,6,,0,650,us,174,0.0,0.0,mwc,33.0,-0.578,133.13,"Manokwari, Indonesia",,Indonesia,2001-11-09,2001,11,9,14
762,"M 6.6 - 74 km S of Kokhanok, Alaska",6.6,28-07-2001 07:32,6,6,,0,754,ak,0,0.0,0.0,mw,131.8,58.775,-154.701,"Kokhanok, Alaska",North America,United States of America,2001-07-28,2001,7,28,7
763,"M 6.5 - 32 km WNW of Skýros, Greece",6.5,26-07-2001 00:21,0,8,,0,650,us,483,0.0,0.0,mwc,10.0,39.059,24.244,"Skýros, Greece",Europe,Greece,2001-07-26,2001,7,26,0
764,"M 7.6 - 51 km SW of Punta de Bombón, Peru",7.6,07-07-2001 09:38,0,7,,0,889,us,398,0.0,0.0,mwc,33.0,-17.543,-72.077,"Punta de Bombón, Peru",,Peru,2001-07-07,2001,7,7,9
765,"M 6.6 - 31 km S of Achanizo, Peru",6.6,05-07-2001 13:53,0,7,,0,670,us,324,0.0,0.0,mwc,62.0,-16.086,-73.987,"Achanizo, Peru",,Peru,2001-05-07,2001,5,7,13
766,"M 6.7 - 34 km WSW of Pacocha, Peru",6.7,26-06-2001 04:18,0,6,,0,691,us,422,0.0,0.0,mwc,24.0,-17.745,-71.649,"Pacocha, Peru",,Peru,2001-06-26,2001,6,26,4
767,"M 8.4 - 6 km SSW of Atico, Peru",8.4,23-06-2001 20:33,0,8,,0,1086,official,518,0.0,0.0,mww,33.0,-16.265,-73.641,"Atico, Peru",,Peru,2001-06-23,2001,6,23,20
768,"M 6.7 - 128 km SSE of Panguna, Papua New Guinea",6.7,19-04-2001 21:43,0,6,,0,691,us,282,0.0,0.0,mwc,17.0,-7.41,155.865,"Panguna, Papua New Guinea",,Solomon Islands,2001-04-19,2001,4,19,21
769,"M 6.8 - 16 km SSW of Kure, Japan",6.8,24-03-2001 06:27,0,7,,0,711,us,596,0.0,0.0,mwc,50.0,34.083,132.526,"Kure, Japan",Asia,Japan,2001-03-24,2001,3,24,6
770,"M 6.5 - 41 km SSW of Ambon, Indonesia",6.5,19-03-2001 05:52,0,6,,0,650,us,206,0.0,0.0,mwc,33.0,-4.029,128.02,"Ambon, Indonesia",,Indonesia,2001-03-19,2001,3,19,5
771,"M 6.8 - 7 km SSE of Longbranch, Washington",6.8,28-02-2001 18:54,7,7,,0,1441,uw,67,0.0,31.0,md,51.798,47.149,-122.727,"Longbranch, Washington",North America,United States of America,2001-02-28,2001,2,28,18
772,"M 7.1 - 137 km WNW of Ternate, Indonesia",7.1,24-02-2001 07:23,0,7,,0,776,us,426,0.0,0.0,mwc,35.0,1.271,126.249,"Ternate, Indonesia",,Indonesia,2001-02-24,2001,2,24,7
773,"M 7.4 - 102 km SSE of Bengkulu, Indonesia",7.4,13-02-2001 19:28,0,6,,0,842,us,221,0.0,0.0,mwc,36.0,-4.68,102.562,"Bengkulu, Indonesia",,Indonesia,2001-02-13,2001,2,13,19
774,"M 6.6 - 5 km S of Cojutepeque, El Salvador",6.6,13-02-2001 14:22,0,8,,0,670,us,273,0.0,0.0,mwc,10.0,13.671,-88.938,"Cojutepeque, El Salvador",,El Salvador,2001-02-13,2001,2,13,14
775,"M 7.7 - 17 km NW of Bhach?u, India",7.7,26-01-2001 03:16,0,9,,0,912,us,472,0.0,0.0,mwc,16.0,23.419,70.232,"Bhach?u, India",Asia,India,2001-01-26,2001,1,26,3
776,"M 6.9 - 59 km WSW of Bengkulu, Indonesia",6.9,16-01-2001 13:25,0,6,,0,732,us,117,0.0,0.0,mwb,28.0,-4.022,101.776,"Bengkulu, Indonesia",,Indonesia,2001-01-16,2001,1,16,13
777,"M 7.7 - 28 km SSW of Puerto El Triunfo, El Salvador",7.7,13-01-2001 17:33,0,8,,0,912,us,427,0.0,0.0,mwc,60.0,13.049,-88.66,"Puerto El Triunfo, El Salvador",, El Salvador,2001-01-13,2001,1,13,17
778,"M 6.9 - 47 km S of Old Harbor, Alaska",6.9,10-01-2001 16:02,5,7,,0,745,ak,0,0.0,0.0,mw,36.4,56.7744,-153.281,"Old Harbor, Alaska",North America, Alaska,2001-10-01,2001,10,1,16
779,"M 7.1 - 16 km NE of Port-Olry, Vanuatu",7.1,09-01-2001 16:49,0,7,,0,776,us,372,0.0,0.0,mwb,103.0,-14.928,167.17,"Port-Olry, Vanuatu",,Vanuatu,2001-09-01,2001,9,1,16
780,"M 6.8 - Mindanao, Philippines",6.8,01-01-2001 08:54,0,5,,0,711,us,64,0.0,0.0,mwc,33.0,6.631,126.899,"Mindanao, Philippines",, Philippines,2001-01-01,2001,1,1,8
781,"M 7.5 - 21 km SE of Lukatan, Philippines",7.5,01-01-2001 06:57,0,7,,0,865,us,324,0.0,0.0,mwc,33.0,6.898,126.579,"Lukatan, Philippines",,Philippines,2001-01-01,2001,1,1,6
